섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
,,AYA,Aya Gold & Silver Inc (Quebec),nasdaq,2026-08-05,25.07,25.50,24.03,25.20,+30.37%,+22.99%,0.13,0.52,"845,200",21.30,N/A
IT 서비스 및 컨설팅,57201010,ALKT,Alkami Technology  Inc.,nasdaq,2026-07-02,19.02,19.78,18.15,19.69,+9.57%,+10.56%,0.88,4.68,"3,478,800",68.50,N/A
IT 서비스 및 컨설팅,57201010,III,Information Services Group Inc,nasdaq,2026-05-28,4.48,5.01,4.44,5.00,+25.06%,+21.36%,0.74,17.37,"743,500",3.72,N/A
IT 서비스 및 컨설팅,57201010,NSIT,Insight Enterprises Inc,nasdaq,2026-08-05,140.28,153.91,137.43,149.19,+78.05%,+16.76%,8.91,6.35,"905,900",135.15,N/A
IT 서비스 및 컨설팅,57201010,RMNI,Rimini Street Inc,nasdaq,2026-07-29,4.94,4.97,4.69,4.95,+23.13%,+0.81%,0.16,3.34,"763,500",3.78,N/A
IT 서비스 및 컨설팅,57201010,SAIC,Science Applications International Corp,nasdaq,2026-07-28,121.59,125.63,120.90,124.28,+32.31%,+7.40%,3.98,3.31,"570,100",70.85,N/A
가정용 가구,53204040,XMAX,XMax Inc,nasdaq,2026-07-01,9.15,9.29,9.15,9.17,+9.95%,+4.56%,0.04,0.44,"459,400",4.21,N/A
가정용 가구 소매,53403030,ARHS,Arhaus Inc,nasdaq,2026-07-02,8.62,9.76,8.52,9.68,+48.81%,+31.88%,1.45,17.62,"3,733,700",36.14,N/A
가정용 전자 제품,57106030,UEIC,Universal Electronics Inc,nasdaq,2026-08-04,4.80,4.86,4.50,4.80,+11.63%,+4.58%,0.04,0.84,"34,000",0.16,N/A
가정용 제품,54201010,BYAH,Park Ha Biological Technology Co Ltd,nasdaq,2026-06-08,2.65,6.64,2.58,3.22,+130.00%,+825.29%,2.89,875.76,"16,657,500",53.64,N/A
개인 생활 필수 용품,54201020,CABR,Caring Brands Inc,nasdaq,2026-08-03,1.61,1.67,1.56,1.61,+88.08%,+3.21%,0.05,3.21,"370,400",0.60,N/A
개인 서비스,54201030,FTDR,Frontdoor Inc,nasdaq,2026-07-06,79.07,92.49,78.38,89.92,+39.15%,+22.31%,13.54,17.73,"897,400",80.69,N/A
건설 자재 및 비품,53203020,BOOM,DMC Global Inc,nasdaq,2026-05-12,7.51,7.67,7.13,7.52,+1.08%,+20.13%,0.24,3.3,"285,300",2.15,N/A
건설 자재 및 비품,53203020,OESX,Orion Energy Systems Inc,nasdaq,2026-08-05,16.06,19.93,16.17,17.58,+77.94%,+77.04%,1.52,9.46,"254,500",4.47,N/A
경영 지원 서비스,52203040,CASS,Cass Information Systems Inc,nasdaq,2026-08-05,57.23,58.88,57.83,58.09,+22.72%,+4.18%,0.86,1.5,"66,000",3.83,N/A
경영 지원 서비스,52203040,PAYS,Paysign Inc,nasdaq,2026-08-05,9.59,12.84,10.30,12.40,+99.36%,+35.37%,2.81,29.3,"3,326,000",41.24,N/A
경영 지원 서비스,52203040,PYPL,Paypal Holdings Inc,nasdaq,2026-08-04,58.54,59.79,58.10,59.78,+32.20%,+3.69%,1.85,3.19,"10,745,200",642.35,N/A
경영 지원 서비스,52203040,RELY,Remitly Global Inc,nasdaq,2026-07-16,25.23,27.15,24.11,25.93,+7.91%,+10.58%,1.86,7.73,"8,330,700",216.02,N/A
경영 지원 서비스,52203040,TASK,Taskus Inc,nasdaq,2026-06-01,6.60,8.23,7.02,7.82,+21.33%,+32.21%,1.50,23.73,"3,104,700",24.28,N/A
경영 지원 서비스,52203040,TRNS,Transcat  Inc.,nasdaq,2026-08-05,93.75,95.00,90.84,94.54,+23.99%,+13.44%,0.79,0.84,"239,900",22.68,N/A
경영 지원 서비스,52203040,XHLD,TEN Holdings Inc,nasdaq,2026-07-14,2.14,5.42,0.77,2.81,+103.62%,+157.80%,2.01,252.57,"68,041,000",191.20,N/A
경영 지원 서비스,52203040,ZTG,Zenta Group Co Ltd,nasdaq,2026-08-05,6.80,10.35,6.70,10.05,+272.22%,+196.46%,3.25,47.79,"2,312,500",23.24,N/A
고용 서비스,52203030,FA,First Advantage Corporation,nasdaq,2026-07-16,22.31,24.58,21.46,24.12,+51.13%,+20.30%,3.56,17.32,"4,725,700",113.98,N/A
광고 및 마케팅,53302010,BUUU,BUUU Group Ltd,nasdaq,2026-08-05,25.96,26.05,22.54,26.05,+52.34%,+20.32%,0.09,0.35,"42,100",1.10,N/A
광고 및 마케팅,53302010,FORR,Forrester Research Inc,nasdaq,2026-08-04,11.73,12.03,11.52,11.99,+74.53%,+23.10%,0.36,3.1,"170,600",2.05,N/A
광고 및 마케팅,53302010,MF,MindForge Inc,nasdaq,2026-06-15,9.70,11.05,9.37,10.50,+39.07%,+17.19%,1.14,12.18,"233,600",2.45,N/A
광고 및 마케팅,53302010,MGNI,Magnite  Inc.,nasdaq,2026-07-09,21.22,25.40,22.60,24.32,+72.12%,+25.43%,3.65,17.66,"10,000,400",243.21,N/A
광고 및 마케팅,53302010,NEXN,Nexxen International Ltd,nasdaq,2026-07-29,10.56,10.99,10.34,10.95,+42.39%,+4.48%,0.48,4.58,"467,400",5.12,N/A
광고 및 마케팅,53302010,STGW,Stagwell Inc.,nasdaq,2026-08-04,9.01,9.15,8.67,9.12,+40.96%,+7.42%,0.27,3.05,"3,002,200",27.38,N/A
기업 금융 서비스,55101050,ECPG,Encore Capital Group  Inc.,nasdaq,2026-08-03,96.28,101.19,95.32,97.88,+16.69%,+4.03%,5.19,5.6,"642,700",62.91,N/A
기업 금융 서비스,55101050,GRNQ,GreenPro Capital Corp,nasdaq,2026-06-02,1.78,13.19,8.75,10.00,+395.05%,+758.37%,8.87,781.06,"16,200",0.16,N/A
기업 금융 서비스,55101050,JCAP,Jefferson Capital Inc,nasdaq,2026-08-03,20.64,21.14,20.42,20.91,+6.23%,+4.24%,0.48,2.35,"827,500",17.30,N/A
기타 전문 소매,53403090,HNST,The Honest Company  Inc.,nasdaq,2026-07-10,4.01,5.84,4.84,5.42,+48.90%,+45.70%,1.57,40.78,"20,053,500",108.69,N/A
기타 전문 소매,53403090,TSCO,Tractor Supply Company,nasdaq,2026-08-05,33.41,34.37,33.41,34.09,+12.13%,+12.84%,0.68,2.04,"12,528,500",427.10,N/A
레스토랑 및 바,53301020,CAKE,Cheesecake Factory Inc,nasdaq,2026-08-04,105.83,107.87,103.77,107.31,+74.93%,+5.92%,2.00,1.9,"2,176,300",233.54,N/A
레스토랑 및 바,53301020,RRGB,Red Robin Gourmet Burgers Inc,nasdaq,2026-08-05,8.17,8.46,7.96,8.44,+126.27%,+8.07%,0.27,3.3,"274,900",2.32,N/A
무선 통신 서비스,57401020,CMCSA,Comcast Corporation,nasdaq,2026-08-04,24.93,25.20,24.76,25.17,+0.44%,+6.34%,0.42,1.7,"27,588,500",694.40,N/A
