섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,AVPT,AvePoint Inc (Delaware),nasdaq,2026-07-09,12.67,12.75,12.41,12.68,+30.05%,+5.27%,0.24,1.93,"1,378,700",17.48,N/A
IT 서비스 및 컨설팅,57201010,INTZ,Intrusion Inc,nasdaq,2026-07-10,0.94,1.07,0.86,1.02,+8.51%,+25.93%,0.08,8.51,"1,302,800",1.33,N/A
IT 서비스 및 컨설팅,57201010,VRSK,Verisk Analytics Inc,nasdaq,2026-07-07,192.25,194.31,188.25,193.73,+9.85%,+3.16%,8.34,4.5,"1,786,600",346.12,N/A
IT 서비스 및 컨설팅,57201010,XMTR,Xometry Inc,nasdaq,2026-06-30,96.52,97.00,94.36,96.67,+110.15%,+2.52%,0.60,0.62,"913,400",88.30,N/A
가정용 가구,53204040,BSET,Bassett Furniture Industries Inc,nasdaq,2026-07-09,21.00,22.23,21.13,21.49,+47.44%,+9.14%,0.63,3.02,"149,400",3.21,N/A
건설 자재 및 비품,53203020,CSTE,Caesarstone Ltd,nasdaq,2026-07-07,2.41,2.62,2.37,2.55,+55.49%,+8.51%,0.18,7.59,"283,100",0.72,N/A
경영 지원 서비스,52203040,ACCL,Acco Group Holdings Ltd,nasdaq,2026-06-11,1.81,1.90,1.82,1.90,+31.03%,+9.20%,0.10,5.56,"22,100",0.04,N/A
경영 지원 서비스,52203040,CNCK,Coincheck Group NV,nasdaq,2026-07-08,2.62,2.69,2.46,2.68,+38.86%,+8.50%,0.09,3.47,"88,600",0.24,N/A
경영 지원 서비스,52203040,CRAI,CRA International Inc,nasdaq,2026-05-04,162.59,170.56,161.08,169.01,+5.55%,+12.71%,8.37,5.21,"225,300",38.08,N/A
경영 지원 서비스,52203040,CTAS,Cintas Corp,nasdaq,2026-06-11,181.88,184.14,181.08,183.75,+4.41%,+3.09%,4.11,2.29,"1,954,300",359.10,N/A
경영 지원 서비스,52203040,ICFI,ICF International Inc,nasdaq,2026-07-08,77.54,80.43,77.53,79.13,+8.53%,+5.72%,2.30,2.99,"401,000",31.73,N/A
경영 지원 서비스,52203040,PAYS,Paysign Inc,nasdaq,2026-07-10,9.06,9.20,8.92,9.12,+57.24%,+9.22%,0.06,0.66,"434,100",3.96,N/A
고용 서비스,52203030,BBSI,Barrett Business Services Inc,nasdaq,2026-07-07,38.05,39.07,37.42,38.97,+33.26%,+3.62%,1.54,4.11,"247,900",9.66,N/A
고용 서비스,52203030,CCRN,Cross Country Healthcare Inc,nasdaq,2026-06-26,13.22,13.23,13.22,13.22,+31.67%,+0.15%,0.00,0.0,"354,900",4.69,N/A
고용 서비스,52203030,FA,First Advantage Corp,nasdaq,2026-07-02,20.53,20.84,19.83,20.58,+73.82%,+2.13%,1.04,5.32,"1,589,400",32.71,N/A
고용 서비스,52203030,KELYA,Kelly Services Inc Class A,nasdaq,2026-07-10,13.55,14.34,13.63,14.31,+54.75%,+10.42%,0.76,5.61,"305,800",4.38,N/A
